design_id,dataset_name,latency_average_cycles,resources_lut_used,resources_ff_used,resources_bram_used,resources_dsp_used,PC_0,PC_1
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-2.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,15081.0,28049.0,15597.0,5.0,284.0,-4.0935965,3.6034193
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-2.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-4,hlsyn,2273727.0,48423.0,16570.0,2.0,182.0,9.301267,-0.4928766
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-2.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-8,hlsyn,1474687.0,48429.0,16575.0,2.0,182.0,8.731324,-0.6286202
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-2.__PARA__L4-70.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,24935.0,631754.0,486526.0,5.0,1782.0,1.6236193,8.93679
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-2.__PARA__L4-70.__PARA__L5-32.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-8,hlsyn,3957097.0,64787.0,54567.0,3.0,45.0,9.741574,-0.24457288
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-2.__PARA__L4-70.__PARA__L5-32.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-8,hlsyn,3900532.0,144835.0,313245.0,3.0,1396.0,0.96468145,8.292743
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-2.__PARA__L4-70.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,24935.0,631760.0,486526.0,5.0,1782.0,1.6460257,8.993484
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-2.__PARA__L4-70.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,24935.0,631760.0,486526.0,5.0,1782.0,1.6263802,8.9104805
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-20.__PARA__L4-1.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,1977860.0,18375.0,12148.0,5.0,341.0,8.887274,-0.78927016
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,189320.0,47367.0,25598.0,5.0,716.0,-2.690266,5.8801746
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,14317007.0,27862.0,2294.0,22.0,3.0,10.539415,2.4957416
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,14135051.0,58283.0,15405.0,22.0,304.0,10.402828,2.5340197
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,14317007.0,27862.0,2294.0,22.0,3.0,10.5476,2.4872968
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-5.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,14138009.0,59096.0,15632.0,18.0,306.0,10.543436,2.4784398
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,11681.0,57704.0,30596.0,5.0,714.0,-2.6303205,6.1183224
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,11681.0,57704.0,30596.0,5.0,714.0,-2.6622808,6.054138
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,11681.0,57704.0,30596.0,5.0,714.0,-2.641305,6.075976
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,11681.0,57704.0,30596.0,5.0,714.0,-2.666204,6.0467877
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-2.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,129095.0,47651.0,25639.0,5.0,716.0,-2.6995785,5.9135303
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-2.__PARA__L5-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,14257004.0,28181.0,2346.0,23.0,3.0,10.584032,2.4546645
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-2.__PARA__L5-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,14257004.0,28181.0,2346.0,23.0,3.0,10.626655,2.4602401
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-32.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-2,hlsyn,2227123.0,124426.0,54090.0,17.0,1167.0,-1.9991745,7.8686147
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-32.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-2,hlsyn,2227123.0,124426.0,54090.0,17.0,1167.0,-1.8985636,7.966867
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-4.__PARA__L4-70.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-2,hlsyn,2146884.0,230802.0,118752.0,2.0,1051.0,-0.51578224,7.7918158
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,16047.0,63877.0,41521.0,5.0,1116.0,-2.3993788,7.6165175
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,16047.0,63877.0,41521.0,5.0,1116.0,-2.305574,7.6543374
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,16047.0,63877.0,41521.0,5.0,1116.0,-2.2988155,7.7027597
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,16047.0,63877.0,41521.0,5.0,1116.0,-2.3323655,7.6984
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-14.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,103462.0,59066.0,36321.0,12.0,1155.0,-2.2273457,7.7951503
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-14.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,103462.0,59066.0,36321.0,12.0,1155.0,-2.229498,7.803212
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-16.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,143462.0,59773.0,36635.0,12.0,1157.0,-2.2027125,7.8100076
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-16.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,143462.0,59773.0,36635.0,12.0,1157.0,-2.2043862,7.816879
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-32.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-2,hlsyn,1906923.0,113624.0,62039.0,13.0,1668.0,-0.9890701,8.786884
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-32.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-2,hlsyn,1906923.0,113624.0,62039.0,13.0,1668.0,-0.9339712,8.814792
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-4.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,153464.0,54158.0,35959.0,5.0,1120.0,-2.3780532,7.5913954
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-4.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,153464.0,54158.0,35959.0,5.0,1120.0,-2.341348,7.63664
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-4.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,153464.0,54158.0,35959.0,5.0,1120.0,-2.3978872,7.646951
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-4.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,153464.0,54158.0,35959.0,5.0,1120.0,-2.3516037,7.593499
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-4.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,153464.0,54158.0,35959.0,5.0,1120.0,-2.387527,7.556457
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-4.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,153464.0,54158.0,35959.0,5.0,1120.0,-2.339681,7.586846
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-5.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,112873.0,54121.0,35920.0,8.0,1120.0,-2.3335576,7.6008606
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-5.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,112873.0,54121.0,35920.0,8.0,1120.0,-2.3221197,7.639965
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-5.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,112873.0,54121.0,35920.0,8.0,1120.0,-2.355139,7.59091
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-5.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,112873.0,54121.0,35920.0,8.0,1120.0,-2.35267,7.6221914
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-7.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,104873.0,57236.0,36012.0,8.0,1122.0,-2.377298,7.5844407
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-7.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,104873.0,57236.0,36012.0,8.0,1122.0,-2.3249147,7.624883
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-70.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-2,hlsyn,1826684.0,210944.0,130394.0,2.0,1529.0,-0.5102734,8.619873
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-70.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,25903.0,616632.0,549176.0,5.0,3209.0,1.8414688,9.134804
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-8.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,141462.0,57612.0,36137.0,8.0,1150.0,-2.2943585,7.705415
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-5.__PARA__L4-8.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,141462.0,57612.0,36137.0,8.0,1150.0,-2.2567346,7.7620344
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-8.__PARA__L4-1.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,15415687.0,52215.0,13236.0,55.0,284.0,10.613835,2.5085876
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-80.__PARA__L4-1.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,716524.0,8158.0,6736.0,7.0,253.0,-3.9855025,3.4256427
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-80.__PARA__L4-1.__PARA__L5-32.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,420559.0,3089.0,2143.0,5.0,12.0,-1.3895824,-7.983196
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-1.__PARA__L3-80.__PARA__L4-1.__PARA__L5-32.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,420559.0,3089.0,2143.0,5.0,12.0,-1.3240049,-7.993896
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,8365990.0,20896.0,1173.0,16.0,0.0,11.431652,2.2159357
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,11777.0,31432.0,24197.0,5.0,630.0,-2.7960498,5.609229
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,11777.0,31432.0,24197.0,5.0,630.0,-2.913003,5.540973
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-1.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,11777.0,31432.0,24197.0,5.0,630.0,-2.8758364,5.4351993
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-10.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7809190.0,27235.0,2195.0,16.0,3.0,11.51684,2.185758
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-10.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7809190.0,27235.0,2195.0,16.0,3.0,11.50564,2.1571367
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-2.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7841191.0,21244.0,1192.0,17.0,0.0,11.515042,2.1950169
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-2.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7841191.0,21244.0,1192.0,17.0,0.0,11.506188,2.1661446
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-2.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7841191.0,21244.0,1192.0,17.0,0.0,11.548183,2.149755
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-25.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,164803.0,34703.0,21126.0,5.0,665.0,-2.8663604,5.612507
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-4.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7873190.0,23583.0,1272.0,22.0,1.0,11.517347,2.1891503
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-4.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,190406.0,20591.0,16535.0,11.0,631.0,-2.840003,5.5270743
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-4.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7873190.0,23583.0,1272.0,22.0,1.0,11.525737,2.1524255
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-5.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7810201.0,21249.0,1244.0,23.0,1.0,11.53981,2.1437938
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-50.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-1,hlsyn,49324.0,171084.0,187165.0,13.0,1115.0,-0.27175328,7.7716446
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-8.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__PIPE__L3-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7869990.0,24538.0,1365.0,31.0,1.0,11.539097,2.1564572
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7869990.0,24538.0,1365.0,31.0,1.0,11.5349045,2.1751776
2mm.__PARA__L0-1.__PARA__L1-1.__PARA__L2-2.__PARA__L3-1.__PARA__L4-1.__PARA__L5-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__PIPE__L3-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1.__TILE__L3-80,hlsyn,7869990.0,24538.0,1365.0,31.0,1.0,11.498821,2.1547377
