name_unique,dataset_name,name,part,target_clock_period,version_vitis_hls,version_vivado,clock_period,latency_best_cycles,latency_best_seconds,latency_average_cycles,latency_average_seconds,latency_worst_cycles,latency_worst_seconds,resources_lut_used,resources_ff_used,resources_dsp_used,resources_bram_used,resources_uram_used
bfs_queue_opt_be5ccc7ab9607b3e6dd92a9d252d404a,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,74113.0,0.000240052007,148225.0,0.000480100775,12351,5466,0,2,0
bfs_queue_opt_c733bbc316d1f3253de02983e2e94400,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61697.0,0.000199836583,123393.0,0.000399669927,1698,796,0,0,0
bfs_queue_opt_d183d17449f999b2a5d080119202f55d,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61569.0,0.000199421991,123137.0,0.00039884074300000004,1091,344,0,2,0
bfs_queue_opt_d95d20a2370f735c23596831054d88dd,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.328e-09,1.0,3.328e-09,64897.0,0.000215977216,129793.0,0.000431951104,18337,2153,0,0,0
bfs_queue_opt_e5608879482eb364c4e8e90cf273e24b,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,74113.0,0.000240052007,148225.0,0.000480100775,16591,5560,0,0,0
bfs_queue_opt_e8296923cf9393471c9357ad56f0b525,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,63361.0,0.000205226279,126721.0,0.000410449319,2347,1231,0,2,0
bfs_queue_opt_eb58fbe73b8a0e022782e1589462734e,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,74113.0,0.000240052007,148225.0,0.000480100775,16591,5560,0,0,0
bfs_queue_opt_f987ebc7a05eb9fd8f34ecc128f82fe0,machsuite_xilinx_post_frontend,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,63361.0,0.000205226279,126721.0,0.000410449319,2150,1230,0,1,0
fft_transpose_opt_0b71c5d81da7361354a3f45badbc1ea4,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.386000000000001e-09,1343.0,9.919398000000001e-06,1343.0,9.919398000000001e-06,1343.0,9.919398000000001e-06,212721,117302,1985,304,0
fft_transpose_opt_0ecf98d16866986eb94e6a109b105fb9,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,3257.0,2.3665362e-05,3257.0,2.3665362e-05,3257.0,2.3665362e-05,208762,153227,2103,196,0
fft_transpose_opt_252914d235f8e0a0079cc340f961be63,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,2383.0,1.7391134e-05,2383.0,1.7391134e-05,2383.0,1.7391134e-05,269726,195699,2165,144,0
fft_transpose_opt_2599a732c7de4372c83a49033cb9b383,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.657e-09,13202.0,0.00010108771400000001,13202.0,0.00010108771400000001,13202.0,0.00010108771400000001,167321,105801,750,208,0
fft_transpose_opt_30011cd2d1ccd189d3ecebcca131a6d1,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,1947.0,1.4495415000000001e-05,1947.0,1.4495415000000001e-05,1947.0,1.4495415000000001e-05,202673,136943,1843,256,0
fft_transpose_opt_4d4fbfbc3425fdb2e3ff1e6698295589,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,1288.0,9.358608e-06,1288.0,9.358608e-06,1288.0,9.358608e-06,237448,174584,1985,272,0
fft_transpose_opt_4e746a10326cc99263200ec0eb21eb30,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,13822.0,0.00010290479,13822.0,0.00010290479,13822.0,0.00010290479,52043,32894,382,96,0
fft_transpose_opt_51ee11c9bfdc9fe7fa8009608ec23cf8,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,1290.0,9.373140000000001e-06,1290.0,9.373140000000001e-06,1290.0,9.373140000000001e-06,238775,177751,1985,272,0
fft_transpose_opt_5be5fd4fead90df2292548561a07fdc3,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,3300.0,2.3977800000000003e-05,3300.0,2.3977800000000003e-05,3300.0,2.3977800000000003e-05,203336,131654,2097,228,0
fft_transpose_opt_5eb35b18afd9fe557d2708334637c7f1,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.416000000000001e-09,14736.0,0.00010928217600000002,14736.0,0.00010928217600000002,14736.0,0.00010928217600000002,45413,26869,361,76,0
fft_transpose_opt_72f23732230f0cf261e4aa10bf670396,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.461000000000001e-09,16066.0,0.00011986842600000002,16066.0,0.00011986842600000002,16066.0,0.00011986842600000002,72334,48694,449,92,0
fft_transpose_opt_8d09a06aeb40cf62f7d7b3ee041c668e,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.657e-09,13404.0,0.000102634428,13404.0,0.000102634428,13404.0,0.000102634428,87775,41392,346,208,0
fft_transpose_opt_902b2adaa0903860d5286ad4d6f7214a,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.613000000000002e-09,2145.0,1.6329885000000003e-05,2145.0,1.6329885000000003e-05,2145.0,1.6329885000000003e-05,731740,422318,8120,704,0
fft_transpose_opt_919efcd83815ac45f658195dfe575b4b,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,16317.0,0.00012148006500000001,16317.0,0.00012148006500000001,16317.0,0.00012148006500000001,63742,47763,401,156,0
fft_transpose_opt_9994212a902e0cbdc77f0bf5a4e9adf3,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,3513.0,2.6154285000000004e-05,3513.0,2.6154285000000004e-05,3513.0,2.6154285000000004e-05,361388,223904,4102,404,0
fft_transpose_opt_9e49b7527232ef3f36a753a874408ed7,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,3641.0,2.7107245000000003e-05,3641.0,2.7107245000000003e-05,3641.0,2.7107245000000003e-05,201495,134622,2121,228,0
fft_transpose_opt_a053ff7d862fddcba81936d3f8ba48a2,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,1493.0,1.1115385000000001e-05,1493.0,1.1115385000000001e-05,1493.0,1.1115385000000001e-05,374578,202688,3970,608,0
fft_transpose_opt_a6e7339dcaf91d48fb98fd2c31f630f3,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,3745.0,2.7881525000000002e-05,3745.0,2.7881525000000002e-05,3745.0,2.7881525000000002e-05,202369,156922,2047,180,0
fft_transpose_opt_aa11dce0f5c0829bad1229b4a4c19fcb,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,1022.0,7.425852000000001e-06,1022.0,7.425852000000001e-06,1022.0,7.425852000000001e-06,294442,200369,2269,304,0
fft_transpose_opt_aeb83c26ed38d9bc816fbee795d3308a,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,3288.0,2.3890608e-05,3288.0,2.3890608e-05,3288.0,2.3890608e-05,236679,170948,2181,228,0
fft_transpose_opt_b4753d5163443b3724ee3aa1a20b673f,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,2569.0,1.9126205e-05,2569.0,1.9126205e-05,2569.0,1.9126205e-05,196113,125026,2105,228,0
fft_transpose_opt_c1e4d3d0db39d42170ca2938f11056c8,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.657e-09,13299.0,0.00010183044300000001,13299.0,0.00010183044300000001,13299.0,0.00010183044300000001,165597,105510,750,208,0
fft_transpose_opt_c2f537d644e48bfe639918d5ccd10927,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.643000000000001e-09,3995.0,3.0533785e-05,3995.0,3.0533785e-05,3995.0,3.0533785e-05,227799,152385,2009,128,0
fft_transpose_opt_cd879c5e8fa5220b38060702451e0933,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,2892.0,2.1013272e-05,2892.0,2.1013272e-05,2892.0,2.1013272e-05,443314,311099,4246,288,0
fft_transpose_opt_dd6b677dcdb498a6e76981ae36c78d12,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,1593.0,1.1574738e-05,1593.0,1.1574738e-05,1593.0,1.1574738e-05,185485,102152,1843,272,0
fft_transpose_opt_e10e58d8e295e6114a5d80add746660f,machsuite_xilinx_post_frontend,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,2732.0,1.9850712000000002e-05,2732.0,1.9850712000000002e-05,2732.0,1.9850712000000002e-05,445763,324017,4178,288,0
gemm_blocked_opt_1d440e98cd31531327063efacd9af915,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,131114.0,0.0009646056980000001,131114.0,0.0009646056980000001,131114.0,0.0009646056980000001,4661,6428,28,0,0
gemm_blocked_opt_221e4c8864da5d613f0f077ae10cb6ca,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,786441.0,0.005538117522,786441.0,0.005538117522,786441.0,0.005538117522,3971,2370,14,0,0
gemm_blocked_opt_3234fa39863de1a99d722cb1b1c44d08,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,131114.0,0.0009646056980000001,131114.0,0.0009646056980000001,131114.0,0.0009646056980000001,4661,6428,28,0,0
gemm_blocked_opt_60bb8e4d7d30bab541d545978c6c0616,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,163851.0,0.0012054518070000002,163851.0,0.0012054518070000002,163851.0,0.0012054518070000002,5987,10073,28,0,0
gemm_blocked_opt_634dea442db5d87dbd4ac021243e435a,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,225281.0,0.001644100738,225281.0,0.001644100738,225281.0,0.001644100738,3533,7030,28,0,0
gemm_blocked_opt_63f6b64661ba4d744eaa77e1a0357995,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,180233.0,0.0013153404340000001,180233.0,0.0013153404340000001,180233.0,0.0013153404340000001,5283,5809,34,0,0
gemm_blocked_opt_6bb94355158af2e3cc354e234e03a44f,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,229385.0,0.0016153291700000002,229385.0,0.0016153291700000002,229385.0,0.0016153291700000002,4493,3542,34,0,0
gemm_blocked_opt_6fef90fcb56642258f45b686f8acadae,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,262156.0,0.001846102552,262156.0,0.001846102552,262156.0,0.001846102552,2030,2033,14,0,0
gemm_blocked_opt_8d94a7bf14fe2504adeb6c859c2e7343,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1572871.0,0.011076157582,1572871.0,0.011076157582,1572871.0,0.011076157582,1768,1264,14,0,0
gemm_blocked_opt_909311b832da03ea54c4fc1dc699535e,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.864e-09,199681.0,0.0015702913840000001,199681.0,0.0015702913840000001,199681.0,0.0015702913840000001,15319,21580,199,0,0
gemm_blocked_opt_9552b47b5ff6480b7f2b7838c432b3c1,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,196618.0,0.001384583956,196618.0,0.001384583956,196618.0,0.001384583956,4320,3643,34,0,0
gemm_blocked_opt_97730470c70a4518a2e3798842105c8c,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,131114.0,0.0009646056980000001,131114.0,0.0009646056980000001,131114.0,0.0009646056980000001,4661,6428,28,0,0
gemm_blocked_opt_a085fb8e627d9fae356177c56e3f9b09,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,196618.0,0.001384583956,196618.0,0.001384583956,196618.0,0.001384583956,4320,3643,34,0,0
gemm_blocked_opt_a7e1dec7e28083813ca3c8ee56abf303,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.406e-09,195585.0,0.00144850251,195585.0,0.00144850251,195585.0,0.00144850251,18551,26708,408,0,0
gemm_blocked_opt_ab66a4c87a0cb25db68d495573a10338,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.335000000000001e-09,192520.0,0.0014121342,192520.0,0.0014121342,192520.0,0.0014121342,6431,17911,28,0,0
gemm_blocked_opt_b126858977a8f444029a11641221c1db,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.980000000000001e-09,198145.0,0.0015811971000000001,198145.0,0.0015811971000000001,198145.0,0.0015811971000000001,18939,25299,144,0,0
gemm_blocked_opt_b327fd556e1e5b1da9982388dc0ba4f1,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.335000000000001e-09,167946.0,0.00123188391,167946.0,0.00123188391,167946.0,0.00123188391,5968,17928,28,0,0
gemm_blocked_opt_ca79d820cc3f6d0eaf3dd825253955e3,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,180234.0,0.001269207828,180234.0,0.001269207828,180234.0,0.001269207828,4732,4986,34,0,0
gemm_blocked_opt_d39a2674b8c20b8156ad043232c26bf3,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,163851.0,0.0012054518070000002,163851.0,0.0012054518070000002,163851.0,0.0012054518070000002,5043,10065,28,0,0
gemm_blocked_opt_e02054944426dc763c22189da225dce8,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1572871.0,0.011076157582,1572871.0,0.011076157582,1572871.0,0.011076157582,1922,1494,14,0,0
gemm_blocked_opt_e47ecb4f4c74588820ec55a3ba3af96c,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,225281.0,0.001586428802,225281.0,0.001586428802,225281.0,0.001586428802,2931,5862,28,0,0
gemm_blocked_opt_e8485850afa524335b5f11db2baf8369,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,393227.0,0.002769104534,393227.0,0.002769104534,393227.0,0.002769104534,4469,2659,14,0,0
gemm_blocked_opt_fa6ea6ece1509f092d929b3582b79716,machsuite_xilinx_post_frontend,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.475e-09,167946.0,0.00125539635,167946.0,0.00125539635,167946.0,0.00125539635,4601,13806,28,0,0
gemm_ncubed_opt_012a576439dd171ae37258ab02732aec,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1530,1610,14,0,0
gemm_ncubed_opt_04506f4cf94ea466204f89a545842800,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1829,2104,14,0,0
gemm_ncubed_opt_0e4bf513e51a23001988ecc3601c2f32,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,65832.0,0.00048432602400000005,65832.0,0.00048432602400000005,65832.0,0.00048432602400000005,13335,31884,56,0,0
gemm_ncubed_opt_14871ab1d620f7d0e7f24afeeb94571f,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1348,1321,14,0,0
gemm_ncubed_opt_238967663ae8f25c053a868f429f9c08,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,33064.0,0.00024325184800000002,33064.0,0.00024325184800000002,33064.0,0.00024325184800000002,20831,44078,112,0,0
gemm_ncubed_opt_26a1fd6f272b8d54532a37552ea2d4be,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.335000000000001e-09,65801.0,0.00048265033500000007,65801.0,0.00048265033500000007,65801.0,0.00048265033500000007,16817,52041,56,0,0
gemm_ncubed_opt_28e528bde0199eacb29f23b5405ff444,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,131368.0,0.0009664743760000002,131368.0,0.0009664743760000002,131368.0,0.0009664743760000002,7096,16712,28,0,0
gemm_ncubed_opt_2c74945a1e24f9630b297dbd4fd96619,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.475e-09,131336.0,0.0009817366000000002,131336.0,0.0009817366000000002,131336.0,0.0009817366000000002,8275,19153,28,0,0
gemm_ncubed_opt_3e17b9c043ac41bd1ea6215f21d7c7a4,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1995,2474,14,0,0
gemm_ncubed_opt_48b9e3f3d4cc564c7744fa3b6aa88268,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,131368.0,0.0009664743760000002,131368.0,0.0009664743760000002,131368.0,0.0009664743760000002,8213,17719,28,0,0
gemm_ncubed_opt_4a6fc3b79da17dcaafc2886c33394cc5,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,1355777.0,0.009894460546000001,1355777.0,0.009894460546000001,1355777.0,0.009894460546000001,2869,3862,14,0,0
gemm_ncubed_opt_6476ed1f4fec3482fe4fde269fde4727,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,1355777.0,0.009894460546000001,1355777.0,0.009894460546000001,1355777.0,0.009894460546000001,3493,3920,14,0,0
gemm_ncubed_opt_687e158af24a06be124be2368cfae682,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,1355777.0,0.009974451389000001,1355777.0,0.009974451389000001,1355777.0,0.009974451389000001,5702,6819,14,0,0
gemm_ncubed_opt_6bb9a674b083d49aab9e4d8c68754353,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1359,1348,14,0,0
gemm_ncubed_opt_7a0e528ea9660d6a71981d2475478a6b,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,2121,1752,14,0,0
gemm_ncubed_opt_8675c731fbdf4bdb7aff99a1ac8eed13,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1635,1750,14,0,0
gemm_ncubed_opt_8856e33cf4638eddd65764e897663af3,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1408,1350,14,0,0
gemm_ncubed_opt_936674f17442b95a0974a3b9c0f7b724,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.475e-09,33032.0,0.0002469142,33032.0,0.0002469142,33032.0,0.0002469142,27151,70085,112,0,0
gemm_ncubed_opt_96463f951b651910401325564cacd7c4,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,131368.0,0.0009664743760000002,131368.0,0.0009664743760000002,131368.0,0.0009664743760000002,10786,18241,28,0,0
gemm_ncubed_opt_9d5bb45535928f410c1ac21c39d8a98b,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,1355777.0,0.009974451389000001,1355777.0,0.009974451389000001,1355777.0,0.009974451389000001,3769,6441,14,0,0
gemm_ncubed_opt_a2f1508039e02a9b8fe79ae82e8deb1b,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.515e-09,131339.0,0.000987012585,131339.0,0.000987012585,131339.0,0.000987012585,12854,21979,28,0,0
gemm_ncubed_opt_a5946bf159c99feb3fe80e09e269f400,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,1355777.0,0.009974451389000001,1355777.0,0.009974451389000001,1355777.0,0.009974451389000001,3708,5021,14,0,0
gemm_ncubed_opt_bad2ba1f6b202284722b1d261d947f24,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,2376,2472,14,0,0
gemm_ncubed_opt_d30eb6df3a3d4923da3dacf5c127fcd1,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,131368.0,0.0009664743760000002,131368.0,0.0009664743760000002,131368.0,0.0009664743760000002,6453,10643,28,0,0
gemm_ncubed_opt_ec3eaa3e92da5a69a42caac3eda570a1,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,33064.0,0.00024325184800000002,33064.0,0.00024325184800000002,33064.0,0.00024325184800000002,23634,44797,112,0,0
gemm_ncubed_opt_f68f2a1fc6608b97371844ac467c94ce,machsuite_xilinx_post_frontend,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.335000000000001e-09,131337.0,0.0009633568950000001,131337.0,0.0009633568950000001,131337.0,0.0009633568950000001,9628,29810,28,0,0
md_grid_opt_174688a84d23d78e075a9e30939cf3ef,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.672e-09,11009.0,8.446104800000001e-05,1681153.0,0.012897805816000002,37368065.0,0.28668779468000005,19767,21843,98,0,0
md_grid_opt_1a59146583a31a542d04a0794e2b1c83,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,6401.0,4.5075842e-05,1261953.0,0.008886673026,28574081.0,0.201218678402,7770,7820,110,0,0
md_grid_opt_2ae707b09a89d8f8cad2ee78b9ac4e87,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.848e-09,16001.0,0.000125575848,1999233.0,0.015689980584,42467713.0,0.33328661162400003,19820,30251,122,0,0
md_grid_opt_2c7d5246aad51c42f919f75944fdde61,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,1281.0,9.348738e-06,5856001.0,0.042737095298,354771201.0,2.589120224898,8031,6662,86,0,0
md_grid_opt_56e4b2baf587e2338aeea0a98ac7872d,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,6721.0,4.944639700000001e-05,5916929.0,0.043530846653000006,356663553.0,2.623973759421,37680,23754,86,0,0
md_grid_opt_59da47ffd895658d1efb23dfd7f43a26,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.791e-09,26305.0,0.00020494225500000002,3318145.0,0.025851667695,53084545.0,0.413581690095,29832,49581,125,0,0
md_grid_opt_5cf9481f3385d6825d4ee0cad73d0e2c,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,8577.0,6.385576500000001e-05,1533697.0,0.011418374165000002,35008769.0,0.26064028520500004,14647,16550,95,0,0
md_grid_opt_5d101e23cae6834cadfa4a8d401ce003,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.475e-09,3649.0,2.7276275000000003e-05,5905153.0,0.044141018675000004,356344065.0,2.6636718858750004,12577,12092,86,0,0
md_grid_opt_6c92f57b4926240374f242160c6e6c70,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.515e-09,12865.0,9.6680475e-05,11839745.0,0.088975683675,356921601.0,2.682265831515,23490,34595,86,0,0
md_grid_opt_6cb3df44bd16ced0d0fe0a16f8584595,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,8513.0,6.3379285e-05,1532289.0,0.011407891605000001,34996609.0,0.260549754005,12628,17614,119,0,0
md_grid_opt_7403f646f66ae27cbda9366056b9eaa2,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,7425.0,5.5279125000000006e-05,1468161.0,0.010930458645,33960193.0,0.25283363688500005,9965,12891,86,0,0
