prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io4_l2p1n1_l5p1n1_l8n1n1_d1d2,10.0,9.286,1.25,176,26,4026,17570,295.0,71.0,46.0,71.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1n2,10.0,9.496,1.25,56,11,2716,10866,324.0,75.0,68.0,75.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1n2_d1d2,10.0,9.286,1.25,176,26,4087,15764,297.0,74.0,46.0,74.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1n4,10.0,9.531,1.25,56,11,2875,10913,329.0,74.0,69.0,74.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1n4_d1d2,10.0,9.286,1.25,176,26,4225,15740,301.0,71.0,46.0,71.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1p1,10.0,9.496,1.25,56,11,2719,10985,324.0,74.0,70.0,74.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1p1_d1d2,10.0,9.286,1.25,176,26,4095,15892,297.0,74.0,48.0,74.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1p2,10.0,9.508,1.25,56,11,2783,11094,327.0,78.0,71.0,78.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1p2_d1d2,10.0,9.263,1.25,176,26,4191,16054,299.0,77.0,48.0,77.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1p4,10.0,9.155,1.25,56,11,2988,11193,333.0,77.0,73.0,77.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8n1p4_d1d2,10.0,9.263,1.25,176,26,4385,16030,303.0,74.0,48.0,74.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8p1n1,10.0,9.615,1.25,56,11,3288,13879,467.0,100.0,87.0,100.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8p1n1_d1d2,10.0,9.274,1.25,208,26,4835,19578,426.0,100.0,51.0,100.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8p2n1,10.0,9.711,1.25,56,11,8133,14615,595.0,103.0,87.0,103.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8p2n1_d1d2,10.0,9.437,1.25,184,26,9857,20730,554.0,103.0,51.0,103.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8p4n1,10.0,9.564,1.25,56,40,29893,24844,851.0,100.0,99.0,100.0,16x32,4x32
io4_l2p1n1_l5p1n1_l8p4n1_d1d2,10.0,9.285,1.25,208,80,42264,35372,810.0,100.0,74.0,100.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n1,10.0,9.239,1.25,56,8,10454,12000,578.0,77.0,67.0,77.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n1_d1d2,10.0,9.13,1.25,128,26,12290,18693,551.0,77.0,46.0,77.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n2,10.0,9.484,1.25,56,8,10518,12094,580.0,81.0,67.0,81.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n2_d1d2,10.0,9.524,1.25,128,26,12351,17938,553.0,80.0,46.0,80.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n4,10.0,9.644,1.25,56,8,10645,12137,585.0,80.0,68.0,80.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1n4_d1d2,10.0,9.546,1.25,128,26,12499,17904,557.0,77.0,46.0,77.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p1,10.0,9.239,1.25,56,8,10521,12218,580.0,80.0,69.0,80.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p1_d1d2,10.0,9.13,1.25,128,26,12369,18071,553.0,80.0,48.0,80.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p2,10.0,9.633,1.25,56,8,10585,12328,583.0,84.0,70.0,84.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p2_d1d2,10.0,9.524,1.25,128,26,12433,18242,555.0,83.0,48.0,83.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p4,10.0,9.655,1.25,56,8,10726,12418,589.0,83.0,72.0,83.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8n1p4_d1d2,10.0,9.546,1.25,128,26,12553,18206,559.0,80.0,48.0,80.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8p1n1,10.0,9.807,1.25,56,8,11090,15113,723.0,106.0,86.0,106.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8p1n1_d1d2,10.0,9.61,1.25,160,26,13119,21754,682.0,106.0,51.0,106.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8p2n1,10.0,9.46,1.25,56,8,14207,15586,851.0,109.0,86.0,109.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8p2n1_d1d2,10.0,9.305,1.25,136,26,16371,22619,810.0,109.0,51.0,109.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8p4n1,10.0,9.313,1.25,56,40,36120,26183,1107.0,106.0,99.0,106.0,16x32,4x32
io4_l2p2n1_l5p2n1_l8p4n1_d1d2,10.0,9.167,1.25,160,80,48778,37650,1066.0,106.0,74.0,106.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n1,10.0,8.905,1.25,56,40,32417,22035,1090.0,71.0,80.0,71.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n1_d1d2,10.0,8.984,1.25,176,80,50167,35782,1063.0,71.0,69.0,71.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n2,10.0,8.945,1.25,56,40,32481,22148,1092.0,75.0,80.0,75.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n2_d1d2,10.0,8.995,1.25,176,80,50228,33700,1065.0,74.0,69.0,74.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n4,10.0,9.31,1.25,56,40,32480,22225,1097.0,74.0,81.0,74.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1n4_d1d2,10.0,9.018,1.25,176,80,50366,33700,1069.0,71.0,69.0,71.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p1,10.0,8.905,1.25,56,40,32484,22237,1092.0,74.0,82.0,74.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p1_d1d2,10.0,8.984,1.25,176,80,50236,33800,1065.0,74.0,71.0,74.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p2,10.0,9.298,1.25,56,40,32548,22365,1095.0,78.0,83.0,78.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p2_d1d2,10.0,9.229,1.25,176,80,50300,33971,1067.0,77.0,71.0,77.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p4,10.0,9.321,1.25,56,40,32561,22487,1101.0,77.0,85.0,77.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8n1p4_d1d2,10.0,9.251,1.25,176,80,50430,33975,1071.0,74.0,71.0,74.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8p1n1,10.0,9.508,1.25,56,40,32925,26264,1235.0,100.0,99.0,100.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8p1n1_d1d2,10.0,9.309,1.25,208,80,50976,38618,1194.0,100.0,74.0,100.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8p2n1,10.0,9.166,1.25,56,40,36028,27707,1363.0,103.0,99.0,103.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8p2n1_d1d2,10.0,9.303,1.25,184,80,54228,40561,1322.0,103.0,74.0,103.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8p4n1,10.0,8.999,1.25,56,40,35957,27493,1619.0,100.0,99.0,100.0,16x32,4x32
io4_l2p4n1_l5p4n1_l8p4n1_d1d2,10.0,8.858,1.25,208,80,59688,41018,1578.0,100.0,74.0,100.0,16x32,4x32
io8_l2n1n1_l5n1n1_l8n1n1,10.0,8.419,1.25,56,5,1097,3091,32.0,13.0,28.0,13.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n1_d1d2,10.0,8.528,1.25,448,5,2035,16860,33.0,13.0,29.0,13.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n2,10.0,8.419,1.25,56,5,1349,3208,34.0,15.0,28.0,15.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n2_d1d2,10.0,8.528,1.25,448,5,2545,13175,35.0,14.0,29.0,14.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n4,10.0,8.847,1.25,64,8,1543,3700,39.0,23.0,30.0,23.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n4_d1d2,10.0,8.967,1.25,448,14,2752,13817,39.0,20.0,32.0,20.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n8,10.0,8.533,1.25,64,11,1853,3947,49.0,20.0,33.0,20.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1n8_d1d2,10.0,8.922,1.25,448,20,3363,14145,47.0,13.0,34.0,13.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p1,10.0,8.419,1.25,56,5,1172,3313,34.0,16.0,30.0,16.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p1_d1d2,10.0,8.528,1.25,448,5,2105,17386,35.0,16.0,31.0,16.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p2,10.0,8.419,1.25,64,5,1335,3437,37.0,18.0,31.0,18.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p2_d1d2,10.0,8.528,1.25,448,5,2284,19735,37.0,17.0,31.0,17.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p4,10.0,8.858,1.25,64,5,1507,3865,43.0,26.0,33.0,26.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p4_d1d2,10.0,8.967,1.25,448,5,2446,20465,41.0,23.0,31.0,23.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p8,10.0,8.813,1.25,64,5,1804,4062,55.0,23.0,37.0,23.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8n1p8_d1d2,10.0,8.922,1.25,448,5,2807,21500,49.0,16.0,31.0,16.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8p1n1,10.0,9.018,1.25,64,11,2182,8052,177.0,26.0,49.0,26.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8p1n1_d1d2,10.0,9.407,1.25,448,20,3668,27414,161.0,26.0,36.0,26.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8p2n1,10.0,9.486,1.25,64,5,11242,12114,305.0,27.0,47.0,27.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8p2n1_d1d2,10.0,9.595,1.25,512,5,27691,44874,289.0,27.0,31.0,27.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8p4n1,10.0,9.707,1.25,58,8,8747,9661,561.0,33.0,48.0,33.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8p4n1_d1d2,10.0,9.889,1.25,544,50,31511,69452,545.0,33.0,46.0,33.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8p8n1,10.0,9.229,1.25,72,80,55042,30003,1073.0,26.0,77.0,26.0,32x32,8x32
io8_l2n1n1_l5n1n1_l8p8n1_d1d2,10.0,9.349,1.25,576,80,77708,87690,1057.0,26.0,61.0,26.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n1,10.0,8.847,1.25,56,5,1569,3319,36.0,17.0,28.0,17.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n1_d1d2,10.0,8.955,1.25,448,5,3007,21420,37.0,15.0,29.0,15.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n2,10.0,8.858,1.25,56,5,1789,3445,38.0,19.0,28.0,19.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n2_d1d2,10.0,8.967,1.25,448,5,3477,13871,39.0,16.0,29.0,16.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n4,10.0,8.881,1.25,64,8,1983,3934,43.0,27.0,30.0,27.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n4_d1d2,10.0,8.847,1.25,448,14,3692,14531,43.0,22.0,32.0,22.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n8,10.0,8.813,1.25,64,11,2293,4163,53.0,24.0,33.0,24.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1n8_d1d2,10.0,8.944,1.25,448,20,4303,14859,51.0,15.0,34.0,15.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p1,10.0,8.847,1.25,56,5,1644,3541,38.0,20.0,30.0,20.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p1_d1d2,10.0,8.955,1.25,448,5,3077,14026,39.0,18.0,31.0,18.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p2,10.0,8.858,1.25,64,5,1774,3654,41.0,22.0,31.0,22.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p2_d1d2,10.0,8.967,1.25,448,5,3207,14379,41.0,19.0,31.0,19.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p4,10.0,8.419,1.25,64,5,1947,4081,47.0,30.0,33.0,30.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p4_d1d2,10.0,8.528,1.25,448,5,3386,14703,45.0,25.0,31.0,25.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p8,10.0,8.835,1.25,64,5,2244,4294,59.0,27.0,37.0,27.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8n1p8_d1d2,10.0,8.944,1.25,448,5,3747,14762,53.0,18.0,31.0,18.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8p1n1,10.0,9.298,1.25,64,11,2622,8268,181.0,30.0,49.0,30.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8p1n1_d1d2,10.0,9.43,1.25,448,20,4608,20676,165.0,28.0,36.0,28.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8p2n1,10.0,9.508,1.25,64,5,11682,12260,309.0,31.0,47.0,31.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8p2n1_d1d2,10.0,9.617,1.25,512,5,28631,26316,293.0,29.0,31.0,29.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8p4n1,10.0,9.729,1.25,58,8,9187,9807,565.0,37.0,48.0,37.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8p4n1_d1d2,10.0,9.911,1.25,544,50,32455,45134,549.0,35.0,46.0,35.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8p8n1,10.0,9.251,1.25,72,80,55482,30237,1077.0,30.0,77.0,30.0,32x32,8x32
io8_l2n1n2_l5n1n2_l8p8n1_d1d2,10.0,9.371,1.25,576,80,78648,59356,1061.0,28.0,61.0,28.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n1,10.0,8.881,1.25,72,8,1733,4167,46.0,33.0,31.0,33.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n1_d1d2,10.0,8.528,1.25,448,14,2941,23306,45.0,27.0,32.0,27.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n2,10.0,8.533,1.25,72,8,1953,4291,48.0,35.0,31.0,35.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n2_d1d2,10.0,8.922,1.25,448,14,3411,14783,47.0,28.0,32.0,28.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n4,10.0,8.555,1.25,80,8,1923,4629,53.0,43.0,32.0,43.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n4_d1d2,10.0,8.944,1.25,448,14,3138,15013,51.0,34.0,32.0,34.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n8,10.0,8.835,1.25,80,11,2265,4864,63.0,40.0,35.0,40.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1n8_d1d2,10.0,8.922,1.25,448,20,3757,15381,59.0,27.0,34.0,27.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p1,10.0,8.881,1.25,72,8,1808,4389,48.0,36.0,33.0,36.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p1_d1d2,10.0,8.528,1.25,448,14,3011,14936,47.0,30.0,34.0,30.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p2,10.0,8.533,1.25,80,8,1906,4484,51.0,38.0,34.0,38.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p2_d1d2,10.0,8.922,1.25,448,14,3141,15282,49.0,31.0,34.0,31.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p4,10.0,8.813,1.25,80,8,2046,4912,57.0,46.0,36.0,46.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p4_d1d2,10.0,8.944,1.25,448,14,3303,15544,53.0,37.0,34.0,37.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p8,10.0,8.858,1.25,80,8,2344,5110,69.0,43.0,40.0,43.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8n1p8_d1d2,10.0,8.922,1.25,448,14,3681,15674,61.0,30.0,34.0,30.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8p1n1,10.0,9.321,1.25,80,11,2585,8966,191.0,46.0,51.0,46.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8p1n1_d1d2,10.0,9.037,1.25,448,20,4062,21148,173.0,40.0,36.0,40.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8p2n1,10.0,9.531,1.25,80,8,11846,13080,319.0,47.0,50.0,47.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8p2n1_d1d2,10.0,9.486,1.25,512,14,28565,27202,301.0,41.0,34.0,41.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8p4n1,10.0,9.752,1.25,74,8,9123,10453,575.0,53.0,50.0,53.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8p4n1_d1d2,10.0,9.514,1.25,544,50,31909,45534,557.0,47.0,46.0,47.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8p8n1,10.0,9.274,1.25,88,80,55422,30912,1087.0,46.0,79.0,46.0,32x32,8x32
io8_l2n1n4_l5n1n4_l8p8n1_d1d2,10.0,9.229,1.25,576,80,78102,59816,1069.0,40.0,61.0,40.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n1,10.0,8.847,1.25,72,11,2225,4584,66.0,27.0,36.0,27.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n1_d1d2,10.0,8.922,1.25,448,20,3843,25661,61.0,13.0,34.0,13.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n2,10.0,8.926,1.25,72,11,2445,4700,68.0,29.0,36.0,29.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n2_d1d2,10.0,9.315,1.25,448,20,4313,15212,63.0,14.0,34.0,14.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n4,10.0,8.949,1.25,80,11,2447,5044,73.0,37.0,37.0,37.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n4_d1d2,10.0,9.338,1.25,448,20,4040,15454,67.0,20.0,34.0,20.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n8,10.0,9.206,1.25,80,11,2597,5161,83.0,34.0,39.0,34.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1n8_d1d2,10.0,8.933,1.25,448,20,4331,15531,75.0,13.0,34.0,13.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p1,10.0,8.847,1.25,72,11,2300,4806,68.0,30.0,38.0,30.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p1_d1d2,10.0,8.922,1.25,448,20,3913,15379,63.0,16.0,36.0,16.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p2,10.0,8.926,1.25,80,11,2398,4901,71.0,32.0,39.0,32.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p2_d1d2,10.0,9.315,1.25,448,20,4043,15716,65.0,17.0,36.0,17.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p4,10.0,8.949,1.25,80,11,2570,5343,77.0,40.0,41.0,40.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p4_d1d2,10.0,9.338,1.25,448,20,4205,15958,69.0,23.0,36.0,23.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p8,10.0,9.229,1.25,80,11,2867,5542,89.0,37.0,45.0,37.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8n1p8_d1d2,10.0,8.933,1.25,448,20,4566,16015,77.0,16.0,36.0,16.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8p1n1,10.0,9.322,1.25,80,11,2917,9259,211.0,40.0,55.0,40.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8p1n1_d1d2,10.0,9.263,1.25,448,20,4644,21302,189.0,26.0,36.0,26.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8p2n1,10.0,9.527,1.25,80,11,12338,13359,339.0,41.0,55.0,41.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8p2n1_d1d2,10.0,9.531,1.25,512,20,29467,27493,317.0,27.0,36.0,27.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8p4n1,10.0,9.747,1.25,74,11,9647,10736,595.0,47.0,55.0,47.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8p4n1_d1d2,10.0,9.549,1.25,544,50,32491,45508,573.0,33.0,46.0,33.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8p8n1,10.0,9.263,1.25,88,80,55786,31189,1107.0,40.0,83.0,40.0,32x32,8x32
io8_l2n1n8_l5n1n8_l8p8n1_d1d2,10.0,9.274,1.25,576,80,78684,59958,1085.0,26.0,61.0,26.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n1,10.0,8.419,1.25,56,5,1247,3535,36.0,19.0,32.0,19.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n1_d1d2,10.0,8.528,1.25,448,5,2183,17944,37.0,19.0,33.0,19.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n2,10.0,8.419,1.25,56,5,1499,3652,38.0,21.0,32.0,21.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n2_d1d2,10.0,8.528,1.25,448,5,2685,14227,39.0,20.0,33.0,20.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n4,10.0,8.847,1.25,64,8,1693,4144,43.0,29.0,34.0,29.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n4_d1d2,10.0,8.967,1.25,448,14,2892,14853,43.0,26.0,36.0,26.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n8,10.0,8.533,1.25,64,11,2003,4351,53.0,26.0,37.0,26.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1n8_d1d2,10.0,8.922,1.25,448,20,3503,15181,51.0,19.0,38.0,19.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p1,10.0,8.419,1.25,56,5,1323,3761,38.0,22.0,34.0,22.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p1_d1d2,10.0,8.528,1.25,448,5,2262,14426,39.0,22.0,35.0,22.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p2,10.0,8.419,1.25,64,5,1485,3881,41.0,24.0,35.0,24.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p2_d1d2,10.0,8.528,1.25,448,5,2424,14787,41.0,23.0,35.0,23.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p4,10.0,8.858,1.25,64,5,1657,4309,47.0,32.0,37.0,32.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p4_d1d2,10.0,8.967,1.25,448,5,2586,15037,45.0,29.0,35.0,29.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p8,10.0,8.813,1.25,64,5,1954,4482,59.0,29.0,41.0,29.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8n1p8_d1d2,10.0,8.922,1.25,448,5,2947,15096,53.0,22.0,35.0,22.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8p1n1,10.0,9.018,1.25,64,11,2332,8456,181.0,32.0,53.0,32.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8p1n1_d1d2,10.0,9.407,1.25,448,20,3808,20642,165.0,32.0,40.0,32.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8p2n1,10.0,9.486,1.25,64,5,11392,12558,309.0,33.0,51.0,33.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8p2n1_d1d2,10.0,9.595,1.25,512,5,27831,26446,293.0,33.0,35.0,33.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8p4n1,10.0,9.707,1.25,58,8,8897,10105,565.0,39.0,52.0,39.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8p4n1_d1d2,10.0,9.889,1.25,544,50,31659,45264,549.0,39.0,50.0,39.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8p8n1,10.0,9.229,1.25,72,80,55192,30407,1077.0,32.0,81.0,32.0,32x32,8x32
io8_l2n1p1_l5n1p1_l8p8n1_d1d2,10.0,9.349,1.25,576,80,77848,59302,1061.0,32.0,65.0,32.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n1,10.0,8.847,1.25,72,5,1507,3754,42.0,23.0,34.0,23.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n1_d1d2,10.0,8.955,1.25,448,5,2443,22485,41.0,21.0,33.0,21.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n2,10.0,8.858,1.25,72,5,1727,3864,44.0,25.0,34.0,25.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n2_d1d2,10.0,8.967,1.25,448,5,2913,14920,43.0,22.0,33.0,22.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n4,10.0,8.881,1.25,80,8,1889,4337,49.0,33.0,36.0,33.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n4_d1d2,10.0,8.847,1.25,448,14,3120,15539,47.0,28.0,36.0,28.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n8,10.0,8.813,1.25,80,11,2199,4542,59.0,30.0,39.0,30.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1n8_d1d2,10.0,8.944,1.25,448,20,3731,15856,55.0,21.0,38.0,21.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p1,10.0,8.847,1.25,72,5,1583,3980,44.0,26.0,36.0,26.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p1_d1d2,10.0,8.955,1.25,448,5,2522,15127,43.0,24.0,35.0,24.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p2,10.0,8.858,1.25,80,5,1681,4077,47.0,28.0,37.0,28.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p2_d1d2,10.0,8.967,1.25,448,5,2620,15465,45.0,25.0,35.0,25.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p4,10.0,8.419,1.25,80,5,1853,4495,53.0,36.0,39.0,36.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p4_d1d2,10.0,8.528,1.25,448,5,2782,15705,49.0,31.0,35.0,31.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p8,10.0,8.835,1.25,80,5,2150,4668,65.0,33.0,43.0,33.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8n1p8_d1d2,10.0,8.944,1.25,448,5,3143,15764,57.0,24.0,35.0,24.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8p1n1,10.0,9.298,1.25,80,11,2528,8644,187.0,36.0,55.0,36.0,32x32,8x32
io8_l2n1p2_l5n1p2_l8p1n1_d1d2,10.0,9.43,1.25,448,20,4036,21313,169.0,34.0,40.0,34.0,32x32,8x32
